year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2014,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,5.842913942020632,22,398806,4.7
2015,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,4.1917480666255695,19,397000,8.48
2016,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,12.243852362383029,50,391862,15.31
2017,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,33.6577777954673,141,386773,27.64
2018,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,60.70494369455547,259,380294,49.92
2019,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,76.19516516879625,316,373409,90.13
1999,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124919,1.04
2000,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,131463,0.98
2001,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,139492,0.91
2002,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,147280,0.8500000000000001
2003,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,154953,0.8
2004,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,165502,0.75
2005,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,176017,0.7
2006,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,187564,0.65
2007,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,197393,0.61
2008,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,205172,0.5700000000000001
2009,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,210583,0.54
2010,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,213771,0.5
2011,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,216980,0.47000000000000003
2012,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,224585,0.44
2013,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,229943,0.41000000000000003
2014,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,238326,0.38
2015,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,249224,0.5700000000000001
2016,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,261196,0.8600000000000001
2017,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,273752,1.28
2018,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,285012,1.91
2019,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,294640,2.86
1999,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1407944,0
2000,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1407868,0
2001,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1398106,0
2002,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1388015,0
2003,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1376060,0.02
2004,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1361597,0.14
2005,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1346398,1.1800000000000002
2006,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,10.16996224163945,128,1330004,9.69
2007,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1315487,1.11
2008,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1302931,0.13
2009,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1293197,0.01
2010,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1286507,0.03
2011,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1281639,0.08
2012,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1278217,0.19
2013,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1271335,0.46
2014,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1263753,1.08
2015,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1254589,2.56
2016,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,7.442125533542456,96,1242721,6.06
2017,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,6.964504313728701,87,1227509,7.819999999999999
2018,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.997724417072199,131,1215212,10.09
2019,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,13.334183469235727,168,1207360,13.01
1999,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,105745,0.2
2000,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,107786,0.22
2001,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,108103,0.24000000000000002
2002,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,109318,0.27
2003,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,109843,0.29000000000000004
2004,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,111375,0.32
2005,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,110373,0.35
2006,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,112575,0.38
2007,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,114010,0.41000000000000003
2008,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,115556,0.45
2009,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,118167,0.49
2010,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,120979,0.54
2011,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,121925,0.59
2012,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,122510,0.64
2013,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123718,0.7
2014,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124913,0.76
2015,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125414,1.32
2016,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,127295,2.29
2017,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,128188,3.96
2018,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,129931,6.84
2019,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,13.356440559783344,17,131481,11.84
1999,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,385531,0.8
2000,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,386826,0.74
2001,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,387552,0.69
2002,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,388295,0.64
2003,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,388771,0.59
2004,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,388591,0.54
2005,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,387825,0.5
2006,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,386014,0.47000000000000003
2007,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,384958,0.43000000000000005
2008,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,384395,0.4
2009,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,384129,0.37
2010,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,384519,0.33999999999999997
2011,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,383571,0.55
2012,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,382726,0.8700000000000001
2013,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,383372,1.3800000000000001
2014,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,383293,2.2
2015,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,2.543729906215146,11,383194,3.4899999999999998
2016,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,7.050389349918539,28,382411,5.55
2017,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,13.20525407607389,49,380468,8.82
2018,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.660433463273554,38,378883,14.02
2019,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,21.356266309596883,83,377559,22.29
1999,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,346580,0.32
2000,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,345917,0.31
2001,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,341955,0.3
2002,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,338411,0.29000000000000004
2003,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,332773,0.29000000000000004
2004,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,326663,0.28
2005,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,320385,0.27
2006,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,315872,0.27
2007,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,312283,0.26
2008,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,309063,0.25
2009,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,308452,0.25
2010,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,308684,0.24000000000000002
2011,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,311264,0.23
2012,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314604,0.23
2013,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,319303,0.22
2014,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,321781,0.7899999999999999
2015,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,323815,2.77
2016,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.301571252131263,32,324909,9.76
2017,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,16.584016504702262,61,324981,14.61
2018,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,18.87101892635759,66,324295,21.85
2019,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,33.78102079857311,116,321775,32.690000000000005
1999,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,87646,0.06
2000,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,89537,0.08
2001,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,90864,0.1
2002,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,92115,0.12000000000000001
2003,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,92529,0.15000000000000002
2004,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,92945,0.19
2005,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,93860,0.24000000000000002
2006,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,95404,0.3
2007,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,97548,0.38
2008,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,99666,0.47000000000000003
2009,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,102121,0.6
2010,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,104714,0.75
2011,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,107277,0.9400000000000001
2012,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,109518,1.1800000000000002
2013,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,111711,1.48
2014,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,114162,1.86
2015,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,115302,2.3299999999999996
2016,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,116818,2.9299999999999997
2017,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,117012,3.67
2018,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,117302,4.609999999999999
2019,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,117750,5.79
1999,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123883,1.97
2000,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124887,1.7
2001,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124792,1.47
2002,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124725,1.26
2003,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125066,1.09
2004,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124822,0.9400000000000001
2005,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124324,0.81
2006,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123785,0.7
2007,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123542,0.6
2008,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123911,0.52
2009,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,123987,0.45
2010,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124325,0.39
2011,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124639,0.32999999999999996
2012,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,124606,0.29000000000000004
2013,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125174,0.69
2014,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125481,1.6600000000000001
2015,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125543,4
2016,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125261,9.62
2017,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125586,8.96
2018,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,8.873630680269429,11,125800,8.350000000000001
2019,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,125806,7.78
1999,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,328942,0.03
2000,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,331133,0.04
2001,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,330831,0.05
2002,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,331325,0.05
2003,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,330878,0.06
2004,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,328462,0.08
2005,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,324609,0.09
2006,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,320468,0.1
2007,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,317539,0.12000000000000001
2008,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,315820,0.14
2009,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,316154,0.17
2010,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,316385,0.2
2011,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,316132,0.24000000000000002
2012,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314811,0.28
2013,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314971,0.32
2014,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314932,0.75
2015,34013,Essex County (NJ),Essex County,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314524,1.72
