year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2009,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,263243,0.63
2010,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,270425,0.64
2011,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,277864,0.65
2012,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,287210,0.6599999999999999
2013,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,295854,0.6699999999999999
2014,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,305795,0.6799999999999999
2015,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,317352,0.69
2016,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,330381,1.54
2017,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,4.7240347572133965,17,341339,3.4699999999999998
2018,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,7.561784552281346,31,353675,7.78
2019,04,AZ,Arizona,nhb,Non-Hispanic Black,synth,Synthetic opioids,17.039327792718506,62,366837,17.459999999999997
1999,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2312110,0.2
2000,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2329679,0.21000000000000002
2001,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2340237,0.22
2002,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2346002,0.23
2003,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2350056,0.24000000000000002
2004,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2353224,0.26
2005,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2351018,0.27
2006,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2347553,0.28
2007,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2343639,0.3
2008,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2347982,0.31
2009,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2355669,0.32
2010,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.43446362933844335,11,2365419,0.33999999999999997
2011,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2376763,0.36
2012,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2387450,0.38
2013,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.43771457344005865,12,2395235,0.39
2014,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.5107286679650389,13,2409661,0.41000000000000003
2015,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.470964983838068,12,2420767,0.43000000000000005
2016,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.0993360366329674,29,2428424,0.8500000000000001
2017,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.5515513114846566,41,2436900,1.6600000000000001
2018,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,2.6486639347357346,69,2443266,3.24
2019,06,CA,California,nhb,Non-Hispanic Black,synth,Synthetic opioids,6.714903306852408,173,2449181,6.34
1999,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,169812,0.32
2000,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,175028,0.35
2001,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,180156,0.38
2002,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,183545,0.41000000000000003
2003,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,184369,0.44
2004,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,188381,0.48000000000000004
2005,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,190230,0.52
2006,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,195987,0.56
2007,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,200261,0.61
2008,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,205308,0.6599999999999999
2009,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,210732,0.72
2010,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,216355,0.7799999999999999
2011,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,221221,0.8400000000000001
2012,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,227004,0.91
2013,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,233376,0.99
2014,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,240409,1.07
2015,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,247520,1.1600000000000001
2016,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,253874,1.26
2017,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,258715,1.36
2018,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,264824,2.86
2019,08,CO,Colorado,nhb,Non-Hispanic Black,synth,Synthetic opioids,6.307127021321911,17,270041,5.98
1999,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,310206,0.11
2000,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,315502,0.13
2001,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,320088,0.16
2002,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,325672,0.19
2003,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,330797,0.23
2004,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,334228,0.27
2005,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,338134,0.32999999999999996
2006,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,342097,0.39
2007,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,345966,0.47000000000000003
2008,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,350592,0.56
2009,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,354892,0.6699999999999999
2010,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,358993,0.81
2011,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,362672,0.97
2012,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,366653,1.1700000000000002
2013,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,370898,1.4
2014,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,374003,1.6800000000000002
2015,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,3.292524061779891,13,377252,3.44
2016,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,7.728664813632251,30,380171,7.06
2017,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,13.685531344460289,53,383474,14.48
2018,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,18.670779100904667,76,386877,18.03
2019,09,CT,Connecticut,nhb,Non-Hispanic Black,synth,Synthetic opioids,22.131507151078225,93,391493,22.45
1999,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,346580,0.27
2000,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,345917,0.29000000000000004
2001,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,341955,0.32
2002,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,338411,0.33999999999999997
2003,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,332773,0.36
2004,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,326663,0.39
2005,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,320385,0.42000000000000004
2006,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,315872,0.45
2007,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,312283,0.48000000000000004
2008,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,309063,0.51
2009,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,308452,0.55
2010,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,308684,0.59
2011,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,311264,0.63
2012,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,314604,0.6799999999999999
2013,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,319303,0.73
2014,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,321781,2.61
2015,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,5.869078066115387,21,323815,9.34
2016,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,32.89181612091748,117,324909,33.46
2017,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,44.76562950025462,168,324981,39.33
2018,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,40.36481407883292,144,324295,46.230000000000004
2019,11,DC,District of Columbia,nhb,Non-Hispanic Black,synth,Synthetic opioids,55.91359079360076,198,321775,54.339999999999996
1999,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,149503,0.15000000000000002
2000,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,153517,0.18
2001,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,157360,0.22
2002,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,161322,0.26
2003,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,165409,0.32
2004,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,169532,0.38
2005,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,174883,0.46
2006,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,179979,0.55
2007,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,184865,0.6599999999999999
2008,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,189524,0.8
2009,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,192649,0.96
2010,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,195744,1.1600000000000001
2011,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,198757,1.4
2012,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,201358,1.6900000000000002
2013,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,204227,2.03
2014,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,207462,2.4499999999999997
2015,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,210931,2.9499999999999997
2016,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,214264,5.33
2017,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,11.844639578932298,26,217550,9.629999999999999
2018,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,21.379681726438847,44,221076,17.39
2019,10,DE,Delaware,nhb,Non-Hispanic Black,synth,Synthetic opioids,26.835051860456623,57,224574,31.41
1999,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2312918,0.14
2000,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2368440,0.14
2001,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2433153,0.14
2002,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2498914,0.14
2003,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2562495,0.14
2004,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2636845,0.15000000000000002
2005,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2713885,0.15000000000000002
2006,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2784593,0.15000000000000002
2007,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2831801,0.15000000000000002
2008,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2878120,0.15000000000000002
2009,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2917176,0.16
2010,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2963343,0.16
2011,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3023338,0.16
2012,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3081740,0.16
2013,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3132694,0.17
2014,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.4673281759709545,13,3188336,0.44
2015,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.8560717153041731,28,3246179,1.1600000000000001
2016,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,3.114006883912511,100,3307041,3.07
2017,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,4.527425256970941,152,3364176,3.9699999999999998
2018,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,4.213579696070363,140,3407254,5.13
2019,12,FL,Florida,nhb,Non-Hispanic Black,synth,Synthetic opioids,6.966675922850057,231,3445122,6.619999999999999
1999,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2317980,0.07
2000,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2378722,0.08
2001,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2433635,0.09
2002,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2484612,0.1
2003,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2530144,0.11
2004,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2589688,0.12000000000000001
2005,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2652289,0.14
2006,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2750215,0.15000000000000002
2007,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2830139,0.17
2008,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2893777,0.19
2009,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2947035,0.21000000000000002
2010,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,2989363,0.24000000000000002
2011,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3038126,0.27
2012,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3082288,0.36
2013,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,3121557,0.49
2014,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,0.6396251756818436,21,3171137,0.6699999999999999
2015,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.2117987946288662,39,3225202,0.92
2016,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.3245980767030765,45,3281999,1.25
2017,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,2.1530992337582093,73,3335971,1.7
2018,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.8814089106569098,62,3387031,2.32
2019,13,GA,Georgia,nhb,Non-Hispanic Black,synth,Synthetic opioids,2.9756969645977325,102,3439966,3.16
1999,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1883947,0.02
2000,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1895462,0.04
2001,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1896926,0.09
2002,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1896693,0.22
2003,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1894365,0.55
2004,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1893746,1.33
2005,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1890889,3.25
2006,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,9.686806487670609,170,1890330,7.92
2007,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1890005,3.64
2008,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1890098,1.6700000000000002
2009,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1891178,0.77
2010,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1893683,0.35
2011,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1893917,0.16
2012,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1893715,0.07
2013,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1893870,0.27
2014,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.004484603767633,18,1890808,0.98
2015,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,2.041593321180772,38,1885766,3.57
2016,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,12.992782300005564,242,1876932,12.99
2017,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,17.678756042411457,332,1866805,17.4
2018,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,25.24062949879167,477,1858573,23.310000000000002
2019,17,IL,Illinois,nhb,Non-Hispanic Black,synth,Synthetic opioids,29.77030173024645,562,1853176,31.23
1999,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,517559,0.18
2000,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,526834,0.2
2001,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,536006,0.22
2002,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,544192,0.25
2003,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,553407,0.27
2004,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,562579,0.3
2005,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,572591,0.32999999999999996
2006,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,584556,0.37
2007,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,594972,0.41000000000000003
2008,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,605411,0.45
2009,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,614598,0.5
2010,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,623568,0.55
2011,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,630770,0.61
2012,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,637251,0.6699999999999999
2013,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,645460,0.74
2014,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,652561,0.8200000000000001
2015,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,659132,2.07
2016,18,IN,Indiana,nhb,Non-Hispanic Black,synth,Synthetic opioids,6.196397466331827,40,667798,5.23
