year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2001,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,426137,0.46
2002,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,428236,0.5
2003,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,430651,0.55
2004,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,434042,0.6
2005,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,437543,0.6599999999999999
2006,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,444779,0.72
2007,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,447377,0.7899999999999999
2008,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,451963,0.8700000000000001
2009,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,455462,0.96
2010,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,460480,1.05
2011,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,463757,1.1500000000000001
2012,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,465758,1.26
2013,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,468354,1.3800000000000001
2014,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,470706,1.52
2015,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,473995,1.6600000000000001
2016,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,477128,1.82
2017,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,479006,2
2018,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,480659,2.19
2019,05,AR,Arkansas,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.7131641628108008,12,482025,2.4
1999,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,159387,1.8800000000000001
2000,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,165607,1.97
2001,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,172878,2.07
2002,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,180671,2.18
2003,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,188114,2.29
2004,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,198399,2.4099999999999997
2005,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,211439,2.54
2006,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,226891,2.67
2007,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,239996,2.8099999999999996
2008,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,252747,2.9499999999999997
2009,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.14514052521465,11,263243,3.1
2010,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.492051883990599,12,270425,3.2600000000000002
2011,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,277864,3.4299999999999997
2012,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,287210,3.61
2013,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,295854,3.79
2014,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,305795,3.9899999999999998
2015,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.301165445245164,13,317352,4.1899999999999995
2016,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,330381,4.41
2017,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.925154514654333,16,341339,4.64
2018,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.4890460729528074,16,353675,4.88
2019,04,AZ,Arizona,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.092112652861367,23,366837,5.13
1999,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.588958390725105,76,2312110,2.79
2000,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.363701723169385,51,2329679,2.77
2001,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5909788475888405,34,2340237,2.7600000000000002
2002,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.7219474003297575,84,2346002,2.74
2003,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.5278646660968644,58,2350056,2.72
2004,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.3236883994037556,54,2353224,2.7
2005,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.0318416766842935,71,2351018,2.68
2006,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.7652976798442417,42,2347553,2.66
2007,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.081220276101827,50,2343639,2.64
2008,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.778403524305923,68,2347982,2.62
2009,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.857793592323443,71,2355669,2.6
2010,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.6265641837069413,66,2365419,2.59
2011,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.696209508608465,69,2376763,2.57
2012,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.041772790625478,51,2387450,2.55
2013,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.330026303596652,59,2395235,2.53
2014,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.8848451108558746,75,2409661,2.51
2015,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.677744517412325,69,2420767,2.5
2016,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.4628522770689876,66,2428424,2.48
2017,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.309559182505312,62,2436900,2.46
2018,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.372550411423853,65,2443266,2.44
2019,06,CA,California,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.6697452084410966,69,2449181,2.4299999999999997
1999,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,169812,1.78
2000,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,175028,1.87
2001,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,180156,1.96
2002,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,183545,2.06
2003,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,184369,2.17
2004,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,188381,2.2800000000000002
2005,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,190230,2.3899999999999997
2006,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,195987,2.51
2007,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,200261,2.64
2008,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,205308,2.7800000000000002
2009,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,210732,2.92
2010,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,216355,3.06
2011,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,221221,3.22
2012,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,227004,3.38
2013,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,233376,3.55
2014,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,5.184241265080458,12,240409,3.73
2015,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,247520,3.92
2016,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,253874,4.119999999999999
2017,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,258715,4.33
2018,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.736849384169993,12,264824,4.55
2019,08,CO,Colorado,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.133035284635317,15,270041,4.78
1999,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,310206,0.09
2000,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,315502,0.11
2001,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,320088,0.13
2002,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,325672,0.16
2003,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,330797,0.2
2004,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,334228,0.25
2005,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,338134,0.3
2006,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,342097,0.38
2007,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,345966,0.46
2008,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,350592,0.5700000000000001
2009,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,354892,0.7
2010,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,358993,0.8700000000000001
2011,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,362672,1.07
2012,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,366653,1.32
2013,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,370898,1.6300000000000001
2014,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,374003,2.01
2015,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,377252,2.4699999999999998
2016,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,380171,3.05
2017,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.882679360711613,15,383474,3.7600000000000002
2018,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.294271297743004,18,386877,4.63
2019,09,CT,Connecticut,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.647630761974903,26,391493,5.71
1999,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,346580,1.24
2000,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,345917,1.36
2001,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,341955,1.5
2002,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,338411,1.6600000000000001
2003,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,332773,1.83
2004,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,5.319630367010447,18,326663,2.02
2005,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,320385,2.23
2006,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.6354808254966806,12,315872,2.46
2007,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,312283,2.71
2008,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,309063,2.9899999999999998
2009,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,308452,3.29
2010,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,308684,3.63
2011,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,311264,4.01
2012,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,314604,4.42
2013,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,319303,4.88
2014,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,4.04020538824628,14,321781,5.38
2015,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.873542718417728,14,323815,5.930000000000001
2016,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,10.772354356427513,43,324909,6.54
2017,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,9.979255588830743,35,324981,7.21
2018,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,8.328038761673763,28,324295,7.96
2019,11,DC,District of Columbia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,5.413816058169527,20,321775,8.77
1999,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,149503,0.39
2000,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,153517,0.44
2001,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,157360,0.5
2002,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,161322,0.56
2003,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,165409,0.64
2004,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,169532,0.72
2005,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,174883,0.81
2006,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,179979,0.92
2007,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,184865,1.04
2008,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,189524,1.1700000000000002
2009,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,192649,1.33
2010,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,195744,1.5
2011,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,198757,1.6900000000000002
2012,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,201358,1.91
2013,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,204227,2.16
2014,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,207462,2.44
2015,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,210931,2.7600000000000002
2016,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,214264,3.12
2017,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,217550,3.53
2018,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,221076,3.9899999999999998
2019,10,DE,Delaware,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,224574,4.51
1999,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2312918,0.52
2000,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2368440,0.55
2001,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.548157276686688,12,2433153,0.58
2002,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.6266714416934805,15,2498914,0.62
2003,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.5591454662169069,13,2562495,0.6599999999999999
2004,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.6770835179534298,17,2636845,0.7
2005,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.6560274548977882,16,2713885,0.75
2006,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.0203566570828901,27,2784593,0.8
2007,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.6997589588784284,19,2831801,0.8500000000000001
2008,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.004014458082194,29,2878120,0.9
2009,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.2011136083453646,34,2917176,0.96
2010,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.3498797348556566,39,2963343,1.02
2011,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.3960680518918958,41,3023338,1.08
2012,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.1924970546255875,36,3081740,1.1500000000000001
2013,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.8867551608339904,27,3132694,1.22
2014,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.7131028819590759,21,3188336,1.3
2015,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.9758810828866704,30,3246179,1.3800000000000001
2016,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.9148672595543488,60,3307041,1.47
2017,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.7449243691207879,58,3364176,1.56
2018,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.4363107748838446,47,3407254,1.6600000000000001
2019,12,FL,Florida,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5405151688430287,53,3445122,1.77
1999,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2317980,0.29000000000000004
2000,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2378722,0.32
2001,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2433635,0.35
2002,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.47851821543193157,12,2484612,0.39
2003,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2530144,0.42000000000000004
2004,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2589688,0.46
2005,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.41408980546235985,11,2652289,0.51
2006,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,2750215,0.56
2007,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.5049941976815142,14,2830139,0.61
2008,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.260929355771033,37,2893777,0.6699999999999999
2009,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.7305067760349405,21,2947035,0.73
2010,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.6497618856482225,19,2989363,0.8
2011,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.0186345787727122,32,3038126,0.88
2012,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.9603379978686283,29,3082288,0.96
2013,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,0.7398369000384696,24,3121557,1.06
2014,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.1009057436778191,36,3171137,1.1600000000000001
2015,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5335485889306877,50,3225202,1.27
2016,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5045066686275126,51,3281999,1.3900000000000001
2017,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.8231115619524059,63,3335971,1.52
2018,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.264991183564867,44,3387031,1.6700000000000002
2019,13,GA,Georgia,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5210719001879356,53,3439966,1.83
1999,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,28055,1.08
2000,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,27242,1.05
2001,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29262,1.01
2002,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,30513,0.99
2003,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29934,0.96
2004,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29291,0.93
2005,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29952,0.9
2006,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29975,0.88
2007,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,28856,0.8500000000000001
2008,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,28957,0.8200000000000001
2009,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29029,0.8
2010,15,HI,Hawaii,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,29661,0.7799999999999999
