year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2008,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,403531,2.18
2009,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,2.6272489147056275,11,401094,2.51
2010,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,399504,2.8899999999999997
2011,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,398643,3.3299999999999996
2012,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,2.914525804335449,12,399003,3.8299999999999996
2013,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,4.283026741635935,19,398563,4.41
2014,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,6.980495972163603,31,398806,5.08
2015,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,5.986926069144279,24,397000,5.85
2016,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,3.8640885275472163,18,391862,4.119999999999999
2017,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,2.556824237174563,11,386773,2.9099999999999997
2018,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,380294,2.05
2019,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,373409,1.44
1999,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,147983,0.04
2000,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,154600,0.07
2001,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,162725,0.13
2002,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,169795,0.22
2003,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,177094,0.39
2004,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,184245,0.69
2005,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,190157,1.2
2006,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,195603,2.11
2007,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,200494,2.08
2008,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,204404,2.05
2009,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,209439,2.02
2010,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,214332,1.99
2011,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,218539,1.96
2012,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,221973,1.93
2013,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,226221,1.91
2014,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,229833,1.8800000000000001
2015,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,233857,1.85
2016,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,238900,1.82
2017,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,243095,1.8
2018,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,247095,1.77
2019,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,251350,1.74
1999,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,429260,0.44
2000,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,434786,0.47000000000000003
2001,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,437196,0.49
2002,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,439501,0.52
2003,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,439237,0.55
2004,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,436777,0.58
2005,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,433090,0.61
2006,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,429729,0.64
2007,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,427924,0.6799999999999999
2008,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,428574,0.71
2009,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,430157,0.75
2010,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,431052,0.7899999999999999
2011,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,431700,0.8400000000000001
2012,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,432381,0.88
2013,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,434144,0.93
2014,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,435443,0.98
2015,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,436292,1.03
2016,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,435968,1.09
2017,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,432757,1.1500000000000001
2018,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,428525,1.21
2019,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,423776,1.27
1999,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,334460,0.15000000000000002
2000,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,349896,0.17
2001,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,367286,0.2
2002,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,384269,0.24000000000000002
2003,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,398316,0.28
2004,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,413037,0.32999999999999996
2005,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,427705,0.39
2006,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,435228,0.46
2007,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,437112,0.54
2008,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,445576,0.64
2009,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,454749,0.75
2010,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,466313,0.88
2011,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,482100,1.03
2012,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,496191,0.7899999999999999
2013,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,510142,0.6
2014,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,522079,0.46
2015,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,532994,0.35
2016,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,543460,0.26
2017,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,553413,0.2
2018,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,560632,0.15000000000000002
2019,12011,Broward County (FL),Broward County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,566016,0.12000000000000001
1999,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,124919,1.71
2000,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,131463,1.92
2001,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,139492,2.16
2002,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,147280,2.42
2003,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,154953,2.72
2004,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,165502,3.06
2005,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,176017,3.44
2006,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,187564,3.86
2007,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,197393,4.34
2008,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,5.418812622964509,11,205172,4.87
2009,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,210583,5.470000000000001
2010,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,8.752585162741312,19,213771,6.1499999999999995
2011,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,216980,6.91
2012,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,8.01566994969918,18,224585,7.76
2013,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,5.703480535935662,13,229943,6.98
2014,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,6.9759751267242,15,238326,6.28
2015,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,5.59622949483742,15,249224,5.6499999999999995
2016,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,5.752940028775185,15,261196,5.08
2017,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,4.765594836194026,12,273752,4.57
2018,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,4.702737603771515,12,285012,4.109999999999999
2019,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,294640,3.7
1999,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,91593,1.3900000000000001
2000,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,93356,1.45
2001,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,94249,1.5
2002,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,95003,1.56
2003,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,95338,1.62
2004,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,95531,1.6800000000000002
2005,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,96623,1.75
2006,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,96911,1.82
2007,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,97896,1.8900000000000001
2008,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,99669,1.96
2009,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,101248,2.04
2010,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,102979,2.12
2011,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,104055,2.2
2012,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,104501,2.2800000000000002
2013,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,105890,2.3699999999999997
2014,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,107074,2.46
2015,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,108341,2.56
2016,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,109228,2.66
2017,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,109988,2.7600000000000002
2018,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,110736,2.8699999999999997
2019,06013,Contra Costa County (CA),Contra Costa County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,111368,2.98
1999,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1407944,0.05
2000,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1407868,0.06
2001,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1398106,0.07
2002,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1388015,0.09
2003,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1376060,0.1
2004,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1361597,0.13
2005,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1346398,0.15000000000000002
2006,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1330004,0.18
2007,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1315487,0.22
2008,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1302931,0.26
2009,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1293197,0.32
2010,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1286507,0.38
2011,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1281639,0.46
2012,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1278217,0.55
2013,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,0.9847693981444225,12,1271335,0.6599999999999999
2014,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1263753,0.8
2015,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,1254589,0.96
2016,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,1.3704108203695813,17,1242721,1.1500000000000001
2017,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,1.5702263718329337,20,1227509,1.3900000000000001
2018,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,0.7558097326567441,12,1215212,1.6700000000000002
2019,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,2.4917507335564917,32,1207360,2.01
1999,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,105745,0.17
2000,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,107786,0.19
2001,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,single_natural,Natural opioid alone,NA,NA,108103,0.22
