year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2003,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,163752,0.6699999999999999
2004,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,163759,0.72
2005,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,163801,0.76
2006,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,164197,0.81
2007,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,164878,0.8700000000000001
2008,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,166254,0.93
2009,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,167133,0.99
2010,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,167837,1.05
2011,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,168547,1.12
2012,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,169297,1.1900000000000002
2013,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,170363,1.27
2014,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,170435,3.74
2015,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,8.300549668001278,15,170409,10.98
2016,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,29.5040868584056,49,170838,32.24
2017,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,44.273720740215275,68,169898,35.06
2018,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,31.25648997608559,49,170024,38.13
2019,42003,Allegheny County (PA),Allegheny County,nhb,Non-Hispanic Black,synth,Synthetic opioids,42.219927051386904,67,169831,41.46
1999,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,424484,2.09
2000,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,421346,1.91
2001,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,417059,1.75
2002,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,414503,1.6
2003,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,412158,1.46
2004,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,409893,1.34
2005,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,408735,1.22
2006,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,407556,1.12
2007,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,405286,1.02
2008,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,403531,0.93
2009,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,401094,0.8500000000000001
2010,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,399504,0.7799999999999999
2011,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,398643,0.71
2012,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,399003,1.6500000000000001
2013,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,398563,3.82
2014,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,12.081281822034885,49,398806,8.850000000000001
2015,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,15.534107108445426,67,397000,20.51
2016,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,47.382187212286524,200,391862,47.5
2017,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,63.02816679225164,265,386773,64.25
2018,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,95.25921646203724,402,380294,86.89
2019,24510,Baltimore city (MD),Baltimore city,nhb,Non-Hispanic Black,synth,Synthetic opioids,111.75109606534146,463,373409,117.51
1999,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,147983,0.16
2000,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,154600,0.18
2001,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,162725,0.2
2002,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,169795,0.22
2003,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,177094,0.25
2004,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,184245,0.27
2005,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,190157,0.3
2006,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,195603,0.32999999999999996
2007,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,200494,0.37
2008,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,204404,0.41000000000000003
2009,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,209439,0.45
2010,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,214332,0.5
2011,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,218539,0.55
2012,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,221973,0.61
2013,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,226221,1.46
2014,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,5.113633945958978,11,229833,3.51
2015,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,5.313944997897625,12,233857,8.42
2016,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,19.16092120194326,46,238900,20.22
2017,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,24.910576622090748,62,243095,24.9
2018,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,35.91074550439914,92,247095,30.67
2019,24005,Baltimore County (MD),Baltimore County,nhb,Non-Hispanic Black,synth,Synthetic opioids,33.81951591163807,88,251350,37.78
1999,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,429260,0.45
2000,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,434786,0.44
2001,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,437196,0.43000000000000005
2002,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,439501,0.42000000000000004
2003,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,439237,0.41000000000000003
2004,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,436777,0.4
2005,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,433090,0.39
2006,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,429729,0.38
2007,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,427924,0.37
2008,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,428574,0.36
2009,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,430157,0.35
2010,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,431052,0.33999999999999997
2011,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,431700,0.32999999999999996
2012,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,432381,0.32
2013,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,434144,0.31
2014,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,435443,0.93
2015,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,436292,2.79
2016,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,8.71289177234758,40,435968,8.3
2017,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,10.680929297333629,52,432757,10.41
2018,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,12.910940583526822,63,428525,13.04
2019,36005,Bronx County (NY),Bronx County,nhb,Non-Hispanic Black,synth,Synthetic opioids,16.339306137539133,77,423776,16.35
1999,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,124919,1.1
2000,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,131463,1.05
2001,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,139492,1
2002,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,147280,0.9500000000000001
2003,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,154953,0.91
2004,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,165502,0.8700000000000001
2005,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,176017,0.8300000000000001
2006,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,187564,0.7899999999999999
2007,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,197393,0.75
2008,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,205172,0.72
2009,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,210583,0.69
2010,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,213771,0.65
2011,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,216980,0.62
2012,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,224585,0.6
2013,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,229943,0.5700000000000001
2014,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,238326,0.54
2015,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,249224,0.8400000000000001
2016,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,261196,1.29
2017,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,273752,1.99
2018,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,4.167024110691707,11,285012,3.07
2019,32003,Clark County (NV),Clark County,nhb,Non-Hispanic Black,synth,Synthetic opioids,3.9362792647987037,12,294640,4.73
1999,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1407944,0
2000,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1407868,0
2001,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1398106,0
2002,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1388015,0
2003,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1376060,0.01
2004,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1361597,0.13
2005,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1346398,1.24
2006,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,12.832460753366233,161,1330004,11.739999999999998
2007,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1315487,2.96
2008,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1302931,0.75
2009,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1293197,0.19
2010,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1286507,0.05
2011,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1281639,0.01
2012,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1278217,0.05
2013,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1271335,0.21000000000000002
2014,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,1263753,0.9
2015,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,2.3385530545396747,30,1254589,3.8
2016,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,16.421870920913907,209,1242721,16.01
2017,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,21.11223156595378,272,1227509,20.830000000000002
2018,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,28.281589571788412,366,1215212,27.1
2019,17031,Cook County (IL),Cook County,nhb,Non-Hispanic Black,synth,Synthetic opioids,34.368814014283416,446,1207360,35.27
1999,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,105745,0.06
2000,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,107786,0.08
2001,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,108103,0.1
2002,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,109318,0.13
2003,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,109843,0.17
2004,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,111375,0.23
2005,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,110373,0.29000000000000004
2006,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,112575,0.38
2007,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,114010,0.49
2008,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,115556,0.63
2009,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,118167,0.8200000000000001
2010,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,120979,1.06
2011,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,121925,1.37
2012,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,122510,1.77
2013,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,123718,2.29
2014,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,124913,2.96
2015,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,125414,3.8299999999999996
2016,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,127295,4.96
2017,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,128188,6.41
2018,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,129931,8.29
2019,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,synth,Synthetic opioids,13.895537029011614,18,131481,10.729999999999999
1999,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,385531,1.2
2000,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,386826,1.1300000000000001
2001,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,387552,1.06
2002,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,388295,0.99
2003,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,388771,0.93
2004,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,388591,0.88
2005,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,387825,0.8200000000000001
2006,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,386014,0.77
2007,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,384958,0.72
2008,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,384395,0.6799999999999999
2009,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,384129,0.64
2010,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,384519,0.6
2011,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,383571,0.56
2012,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,382726,1.03
2013,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,383372,1.8800000000000001
2014,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,3.1035513621107933,11,383293,3.44
2015,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,5.400066434719062,23,383194,6.3
2016,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,13.097346958303788,55,382411,11.52
2017,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,23.485210141411564,91,380468,21.07
2018,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,16.367964361268847,67,378883,23.47
2019,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,synth,Synthetic opioids,29.086915386403113,115,377559,26.150000000000002
1999,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,449399,0.01
2000,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,453197,0.01
2001,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,463809,0.02
2002,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,469535,0.02
2003,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,473573,0.03
2004,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,477753,0.04
2005,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,484002,0.05
2006,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,501507,0.07
2007,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,506954,0.09
2008,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,512440,0.11
2009,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,521775,0.14
2010,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,529089,0.19
2011,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,538388,0.24000000000000002
2012,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,551095,0.31
2013,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,560567,0.4
2014,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,570288,0.51
2015,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,581778,0.6599999999999999
2016,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,592815,0.8600000000000001
2017,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,600965,1.1
2018,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,1.943027027410194,13,605151,1.42
2019,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,607843,1.84
1999,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,148594,0.47000000000000003
2000,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,150495,0.49
2001,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,152672,0.51
2002,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,154359,0.53
2003,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,156598,0.55
2004,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,159446,0.58
2005,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,162826,0.6
2006,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,166781,0.62
2007,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,synth,Synthetic opioids,NA,NA,169323,0.65
