year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2000,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,423762,0.46
2001,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,426137,0.46
2002,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,428236,0.47000000000000003
2003,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,430651,0.47000000000000003
2004,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,434042,0.48000000000000004
2005,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,437543,0.48000000000000004
2006,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,444779,0.49
2007,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,447377,0.49
2008,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,451963,0.49
2009,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,455462,0.5
2010,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,460480,0.5
2011,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,463757,0.51
2012,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,465758,0.51
2013,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,468354,0.52
2014,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,470706,0.52
2015,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,473995,0.53
2016,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,477128,0.53
2017,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,479006,0.54
2018,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,480659,1.07
2019,05,AR,Arkansas,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,482025,2.14
1999,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,159387,0.47000000000000003
2000,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,165607,0.47000000000000003
2001,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,172878,0.47000000000000003
2002,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,180671,0.48000000000000004
2003,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,188114,0.48000000000000004
2004,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,198399,0.48000000000000004
2005,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,211439,0.48000000000000004
2006,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,226891,0.48000000000000004
2007,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,239996,0.48000000000000004
2008,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,252747,0.48000000000000004
2009,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,263243,0.49
2010,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,270425,0.49
2011,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,277864,0.49
2012,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,287210,0.49
2013,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,295854,0.49
2014,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,305795,0.49
2015,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,317352,0.49
2016,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,330381,1.12
2017,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,3.086060849400811,11,341339,2.56
2018,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,5.550866692818176,24,353675,5.83
2019,04,AZ,Arizona,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,13.350627011200551,48,366837,13.28
1999,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2312110,0.16
2000,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2329679,0.17
2001,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2340237,0.18
2002,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2346002,0.18
2003,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2350056,0.19
2004,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2353224,0.19
2005,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2351018,0.2
2006,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2347553,0.21000000000000002
2007,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2343639,0.21000000000000002
2008,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2347982,0.22
2009,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2355669,0.23
2010,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2365419,0.23
2011,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2376763,0.24000000000000002
2012,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2387450,0.25
2013,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2395235,0.26
2014,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2409661,0.27
2015,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2420767,0.27
2016,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.7286349223626855,19,2428424,0.5700000000000001
2017,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.8440039914991637,22,2436900,1.2
2018,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,1.8555297891848912,49,2443266,2.5
2019,06,CA,California,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,5.733926287257482,147,2449181,5.23
1999,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,169812,0.17
2000,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,175028,0.18
2001,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,180156,0.2
2002,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,183545,0.22
2003,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,184369,0.24000000000000002
2004,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,188381,0.26
2005,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,190230,0.28
2006,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,195987,0.3
2007,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,200261,0.32999999999999996
2008,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,205308,0.36
2009,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,210732,0.39
2010,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,216355,0.43000000000000005
2011,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,221221,0.46
2012,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,227004,0.5
2013,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,233376,0.55
2014,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,240409,0.59
2015,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,247520,0.65
2016,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,253874,0.7
2017,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,258715,0.76
2018,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,264824,1.49
2019,08,CO,Colorado,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,270041,2.9099999999999997
1999,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,310206,0.18
2000,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,315502,0.2
2001,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,320088,0.22
2002,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,325672,0.25
2003,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,330797,0.28
2004,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,334228,0.31
2005,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,338134,0.35
2006,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,342097,0.39
2007,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,345966,0.43000000000000005
2008,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,350592,0.48000000000000004
2009,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,354892,0.54
2010,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,358993,0.6
2011,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,362672,0.6699999999999999
2012,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,366653,0.75
2013,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,370898,0.8300000000000001
2014,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,374003,0.93
2015,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,377252,1.85
2016,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,3.6766983508319915,15,380171,3.69
2017,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,7.481625229298119,30,383474,7.359999999999999
2018,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.862275219726977,40,386877,9.739999999999998
2019,09,CT,Connecticut,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,12.810707062209284,53,391493,12.870000000000001
1999,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,346580,0.32
2000,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,345917,0.31
2001,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,341955,0.3
2002,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,338411,0.29000000000000004
2003,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,332773,0.29000000000000004
2004,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,326663,0.28
2005,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,320385,0.27
2006,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,315872,0.27
2007,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,312283,0.26
2008,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,309063,0.25
2009,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,308452,0.25
2010,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,308684,0.24000000000000002
2011,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,311264,0.23
2012,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,314604,0.23
2013,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,319303,0.22
2014,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,321781,0.7899999999999999
2015,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,323815,2.77
2016,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.301571252131263,32,324909,9.76
2017,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,16.584016504702262,61,324981,14.61
2018,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,18.87101892635759,66,324295,21.85
2019,11,DC,District of Columbia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,33.78102079857311,116,321775,32.690000000000005
1999,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,149503,0.15000000000000002
2000,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,153517,0.17
2001,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,157360,0.2
2002,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,161322,0.23
2003,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,165409,0.26
2004,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,169532,0.3
2005,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,174883,0.35
2006,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,179979,0.4
2007,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,184865,0.47000000000000003
2008,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,189524,0.54
2009,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,192649,0.62
2010,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,195744,0.71
2011,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,198757,0.8200000000000001
2012,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,201358,0.9500000000000001
2013,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,204227,1.09
2014,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,207462,1.26
2015,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,210931,1.45
2016,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,214264,2.61
2017,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,217550,4.71
2018,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,10.428532995042945,20,221076,8.49
2019,10,DE,Delaware,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,14.189787355872896,29,224574,15.3
1999,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2312918,0.15000000000000002
2000,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2368440,0.15000000000000002
2001,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2433153,0.14
2002,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2498914,0.14
2003,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2562495,0.13
2004,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2636845,0.13
2005,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2713885,0.12000000000000001
2006,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2784593,0.12000000000000001
2007,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2831801,0.11
2008,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2878120,0.11
2009,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2917176,0.1
2010,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2963343,0.1
2011,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3023338,0.1
2012,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3081740,0.09
2013,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3132694,0.18
2014,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.3956834351426455,11,3188336,0.37
2015,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.4525092260528273,14,3246179,0.73
2016,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,1.7977038088184174,58,3307041,1.46
2017,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,3.0686800861710983,103,3364176,2.92
2018,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,3.0952589204445595,102,3407254,3.84
2019,12,FL,Florida,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,5.374609264051955,176,3445122,5.05
1999,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2317980,0.05
2000,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2378722,0.05
2001,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2433635,0.06
2002,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2484612,0.07
2003,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2530144,0.09
2004,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2589688,0.1
2005,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2652289,0.12000000000000001
2006,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2750215,0.14
2007,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2830139,0.16
2008,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2893777,0.19
2009,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2947035,0.22
2010,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,2989363,0.15000000000000002
2011,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3038126,0.1
2012,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3082288,0.07
2013,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3121557,0.13
2014,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,3171137,0.24000000000000002
2015,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.5407170028152489,17,3225202,0.45
2016,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.843784909838348,28,3281999,0.8400000000000001
2017,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,1.1136277209236214,37,3335971,1.06
2018,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,1.0472980369649634,34,3387031,1.34
2019,13,GA,Georgia,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,1.8272863162888047,62,3439966,1.6900000000000002
1999,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1883947,0.02
2000,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1895462,0.05
2001,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1896926,0.12000000000000001
2002,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1896693,0.26
2003,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1894365,0.59
2004,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1893746,1.32
2005,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1890889,2.96
2006,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,7.66420731399031,135,1890330,6.64
2007,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1890005,1.72
2008,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1890098,0.44
2009,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1891178,0.11
2010,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1893683,0.19
2011,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1893917,0.31
2012,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1893715,0.5
2013,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,1893870,0.81
2014,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.7334608007884472,13,1890808,1.33
2015,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,0.6636457696021669,12,1885766,2.16
2016,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,5.792250945455929,110,1876932,3.53
2017,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,6.246890936277319,113,1866805,5.7700000000000005
2018,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,9.960351152227943,190,1858573,9.41
2019,17,IL,Illinois,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,12.962858959894938,238,1853176,15.360000000000001
1999,18,IN,Indiana,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,517559,0.25
2000,18,IN,Indiana,nhb,Non-Hispanic Black,single_synth,Synthetic opioid alone,NA,NA,526834,0.26
