year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2003,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.1291236411920895,95,2350056,4.159999999999999
2004,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.037821031475936,94,2353224,4.22
2005,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.575033979151642,107,2351018,4.28
2006,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,3.608718975391432,86,2347553,4.34
2007,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,3.638491744948368,88,2343639,4.4
2008,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.146158718900158,101,2347982,4.46
2009,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.778051322406393,120,2355669,4.53
2010,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,5.117836731228963,130,2365419,4.59
2011,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.670823250685559,121,2376763,4.6499999999999995
2012,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,3.75815850177763,95,2387450,4.72
2013,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.837079670954207,127,2395235,4.79
2014,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,5.095474947210093,135,2409661,4.85
2015,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,4.898554254028808,126,2420767,4.92
2016,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,5.168720192504845,137,2428424,4.99
2017,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,5.559731550264372,147,2436900,5.06
2018,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,7.241934985683606,195,2443266,7.609999999999999
2019,06,CA,California,nhb,Non-Hispanic Black,opioid,All opioids,11.610838882809858,301,2449181,11.43
1999,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,169812,6.67
2000,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,175028,6.64
2001,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,180156,6.609999999999999
2002,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,183545,6.58
2003,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,184369,6.55
2004,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,9.855147528540886,19,188381,6.52
2005,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,8.864691780886691,16,190230,6.49
2006,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,195987,6.46
2007,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,10.027855620294533,19,200261,6.430000000000001
2008,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,9.282842916064476,17,205308,6.4
2009,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,8.774041103844956,19,210732,6.37
2010,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,216355,6.34
2011,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,5.670716200736244,13,221221,6.31
2012,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,227004,6.28
2013,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,233376,6.26
2014,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,8.22264073802052,19,240409,6.23
2015,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,6.888873176129004,18,247520,6.2
2016,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,4.2317682013581335,11,253874,6.17
2017,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,5.697735728195097,16,258715,6.14
2018,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,8.551986059363989,22,264824,9.639999999999999
2019,08,CO,Colorado,nhb,Non-Hispanic Black,opioid,All opioids,15.608540083183982,41,270041,15.12
1999,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,6.315401485883527,19,310206,4.81
2000,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,5.084997080057099,16,315502,4.6
2001,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,4.13028176915802,13,320088,4.4
2002,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,325672,4.21
2003,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,4.063665940769478,13,330797,4.02
2004,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,334228,3.84
2005,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,338134,3.68
2006,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,3.7566785915370557,12,342097,3.51
2007,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,4.059807527278589,14,345966,3.36
2008,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,3.414505332910007,12,350592,3.21
2009,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,354892,3.07
2010,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,358993,2.94
2011,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,362672,2.8099999999999996
2012,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,366653,3.7600000000000002
2013,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,7.41995107267925,28,370898,5.05
2014,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,5.621510877469118,21,374003,6.76
2015,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,9.416339652191581,35,377252,9.07
2016,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,13.81370743311045,54,380171,12.16
2017,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,17.862950746927492,69,383474,16.3
2018,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,22.116618913880075,90,386877,21.86
2019,09,CT,Connecticut,nhb,Non-Hispanic Black,opioid,All opioids,26.470492399519472,110,391493,29.310000000000002
1999,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.120000370090642,24,346580,10.709999999999999
2000,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.617284950705521,36,345917,10.66
2001,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.644445391754692,36,341955,10.6
2002,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.773985372109694,26,338411,10.55
2003,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.125552982999242,44,332773,10.5
2004,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,14.92036455479632,50,326663,10.450000000000001
2005,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.445197593374209,39,320385,10.4
2006,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.486950713864394,46,315872,10.350000000000001
2007,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,8.35537627152464,28,312283,10.3
2008,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.105408645268311,26,309063,10.25
2009,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,3.0578852455295937,12,308452,10.2
2010,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.729403217567712,25,308684,10.15
2011,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.641455596242071,40,311264,10.1
2012,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.635475570645914,34,314604,10.05
2013,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.689872565408375,50,319303,10
2014,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.765777064178405,48,321781,16.77
2015,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,22.694311792049216,82,323815,28.12
2016,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.902824145581484,177,324909,47.14
2017,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,58.77878930929589,216,324981,51.01
2018,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.61338123458144,170,324295,55.190000000000005
2019,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,61.46999325361418,219,321775,59.720000000000006
1999,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,149503,3.8499999999999996
2000,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,153517,3.75
2001,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,157360,3.66
2002,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.125941624434558,11,161322,3.57
2003,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,165409,3.48
2004,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,169532,3.3899999999999997
2005,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,174883,3.3
2006,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,179979,3.22
2007,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,184865,3.14
2008,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,189524,3.06
2009,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,192649,2.9899999999999998
2010,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,195744,2.9099999999999997
2011,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,198757,2.84
2012,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,201358,3.82
2013,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.549934209388544,14,204227,5.13
2014,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,6.849354595505291,13,207462,6.9
2015,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,210931,9.29
2016,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.80837557218581,17,214264,12.49
2017,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,18.325779577739503,40,217550,16.8
2018,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,24.520784253766088,51,221076,22.6
2019,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,30.702197158818503,65,224574,30.39
1999,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,2312918,1.23
2000,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.1614545695769811,25,2368440,1.26
2001,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.611694537392325,36,2433153,1.3
2002,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.5705448981994063,38,2498914,1.34
2003,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.2347282153626313,29,2562495,1.37
2004,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.274555954626487,32,2636845,1.41
2005,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.3258044405588152,33,2713885,1.45
2006,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.5968798009210328,43,2784593,1.49
2007,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.681994892817377,45,2831801,1.53
2008,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.4162497673574588,41,2878120,1.58
2009,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.8515102691307495,52,2917176,1.62
2010,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.8806688480252938,54,2963343,1.6700000000000002
2011,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.9649978223396034,57,3023338,1.71
2012,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.6793169208499426,51,3081740,1.76
2013,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.5816729298903842,49,3132694,1.81
2014,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,1.6574091684589343,48,3188336,2.3299999999999996
2015,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,2.17442053797125,69,3246179,3
2016,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,4.528345335111729,147,3307041,3.8699999999999997
2017,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,6.048929788437872,203,3364176,4.98
2018,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,5.644111369961806,189,3407254,6.41
2019,12,FL,Florida,nhb,Non-Hispanic Black,opioid,All opioids,8.026845452168859,268,3445122,8.26
1999,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.5709970270854262,13,2317980,0.53
2000,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.5732378921623918,12,2378722,0.59
2001,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.614863451630713,14,2433635,0.65
2002,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.9906410165211978,24,2484612,0.73
2003,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.3108212816946245,33,2530144,0.81
2004,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.7276831220253894,18,2589688,0.9
2005,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.7914537379481175,20,2652289,1
2006,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,0.9481222852363315,25,2750215,1.11
2007,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.2864160818606343,35,2830139,1.24
2008,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.844463162198761,54,2893777,1.3800000000000001
2009,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.4896951190642977,43,2947035,1.53
2010,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.249123102818765,36,2989363,1.7
2011,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.6856696951257923,51,3038126,1.9
2012,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.6213479742895571,49,3082288,2.11
2013,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,1.3202323993803096,43,3121557,2.34
2014,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,2.157826343061173,71,3171137,2.61
2015,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,3.1363325715886194,103,3225202,2.9
2016,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,3.23627693833771,109,3281999,3.23
2017,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,3.996380654044568,137,3335971,3.59
2018,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,3.799400000976942,129,3387031,3.9899999999999998
2019,13,GA,Georgia,nhb,Non-Hispanic Black,opioid,All opioids,5.0898295806434035,174,3439966,4.44
1999,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,28055,0.92
2000,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,27242,0.98
2001,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29262,1.04
2002,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,30513,1.11
2003,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29934,1.1800000000000002
2004,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29291,1.26
2005,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29952,1.34
2006,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29975,1.43
2007,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,28856,1.52
2008,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,28957,1.62
2009,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29029,1.73
2010,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,29661,1.84
2011,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,31542,1.96
2012,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,33152,2.08
2013,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,34208,2.22
2014,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,35154,2.36
2015,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,36294,2.52
2016,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,37256,2.68
2017,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,37545,2.86
2018,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,37716,3.04
2019,15,HI,Hawaii,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,37705,3.24
1999,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,63797,2.4299999999999997
2000,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,68382,2.68
2001,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,70698,2.9699999999999998
2002,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,73089,3.2800000000000002
2003,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,75705,3.63
2004,19,IA,Iowa,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,78706,4.01
